0.00000013 2.100694
0.00000026 2.103950
0.00000039 2.107205
0.00000052 2.110460
0.00000065 2.113715
0.00000078 2.116970
0.00000091 2.120226
0.00000104 2.123481
0.00000117 2.126736
0.00000130 2.129991
0.00000143 2.133247
0.00000156 2.136502
0.00000169 2.139757
0.00000182 2.143012
0.00000195 2.146267
0.00000208 2.149523
0.00000221 2.152778
0.00000234 2.156033
0.00000247 2.159288
0.00000260 2.162543
0.00000273 2.165799
0.00000286 2.169054
0.00000299 2.172309
0.00000313 2.175564
0.00000326 2.178819
0.00000339 2.182075
0.00000352 2.185330
0.00000365 2.188585
0.00000378 2.191840
0.00000391 2.195095
0.00000404 2.198351
0.00000417 2.201606
0.00000430 2.204861
0.00000443 2.208116
0.00000456 2.211372
0.00000469 2.214627
0.00000482 2.217882
0.00000495 2.221137
0.00000508 2.224392
0.00000521 2.227648
0.00000534 2.230903
0.00000547 2.234158
0.00000560 2.237413
0.00000573 2.240668
0.00000586 2.243924
0.00000599 2.247179
0.00000612 2.250434
0.00000625 2.253689
0.00000638 2.256944
0.00000651 2.260200
0.00000664 2.263455
0.00000677 2.266710
0.00000690 2.269965
0.00000703 2.273220
0.00000716 2.276476
0.00000729 2.279731
0.00000742 2.282986
0.00000755 2.286241
0.00000768 2.289497
0.00000781 2.292752
0.00000794 2.296007
0.00000807 2.299262
0.00000820 2.302517
0.00000833 2.305773
0.00000846 2.309028
0.00000859 2.312283
0.00000872 2.315538
0.00000885 2.318793
0.00000898 2.322049
0.00000911 2.325304
0.00000924 2.328559
0.00000937 2.331814
0.00000951 2.335069
0.00000964 2.338325
0.00000977 2.341580
0.00000990 2.344835
0.00001003 2.348090
0.00001016 2.351345
0.00001029 2.354601
0.00001042 2.357856
0.00001055 2.361111
0.00001068 2.364366
0.00001081 2.367622
0.00001094 2.370877
0.00001107 2.374132
0.00001120 2.377387
0.00001133 2.380642
0.00001146 2.383898
0.00001159 2.387153
0.00001172 2.390408
0.00001185 2.393663
0.00001198 2.396918
0.00001211 2.400174
0.00001224 2.403429
0.00001237 2.406684
0.00001250 2.409939
0.00001263 2.413194
0.00001276 2.416450
0.00001289 2.419705
0.00001302 2.422960
0.00001315 2.426215
0.00001328 2.429470
0.00001341 2.432726
0.00001354 2.435981
0.00001367 2.439236
0.00001380 2.442491
0.00001393 2.445747
0.00001406 2.449002
0.00001419 2.452257
0.00001432 2.455512
0.00001445 2.458767
0.00001458 2.462023
0.00001471 2.465278
0.00001484 2.468533
0.00001497 2.471788
0.00001510 2.475043
0.00001523 2.478299
0.00001536 2.481554
0.00001549 2.484809
0.00001562 2.488064
0.00001576 2.491319
0.00001589 2.494575
0.00001602 2.497830
0.00003359 2.100694
0.00003372 2.103950
0.00003385 2.107205
0.00003398 2.110460
0.00003411 2.113715
0.00003424 2.116970
0.00003437 2.120226
0.00003451 2.123481
0.00003464 2.126736
0.00003477 2.129991
0.00003490 2.133247
0.00003503 2.136502
0.00003516 2.139757
0.00003529 2.143012
0.00003542 2.146267
0.00003555 2.149523
0.00003568 2.152778
0.00003581 2.156033
0.00003594 2.159288
0.00003607 2.162543
0.00003620 2.165799
0.00003633 2.169054
0.00003646 2.172309
0.00003659 2.175564
0.00003672 2.178819
0.00003685 2.182075
0.00003698 2.185330
0.00003711 2.188585
0.00003724 2.191840
0.00003737 2.195095
0.00003750 2.198351
0.00003763 2.201606
0.00003776 2.204861
0.00003789 2.208116
0.00003802 2.211372
0.00003815 2.214627
0.00003828 2.217882
0.00003841 2.221137
0.00003854 2.224392
