2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
1.700000 2.500000
2.500000 2.500000
2.500000 1.700000
1.700000 1.700000
