E = 21.8, D = 2.39875
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 21.900000000000002, D = 2.3975
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.0, D = 2.39625
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.1, D = 2.395
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.200000000000003, D = 2.39375
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.3, D = 2.3925
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.400000000000002, D = 2.39125
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.5, D = 2.39
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.6, D = 2.38875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.700000000000003, D = 2.3875
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.8, D = 2.38625
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 22.900000000000002, D = 2.385
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.0, D = 2.38375
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.1, D = 2.3825
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.200000000000003, D = 2.38125
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.3, D = 2.38
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.400000000000002, D = 2.37875
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.5, D = 2.3775
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.6, D = 2.3762499999999998
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.700000000000003, D = 2.375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.8, D = 2.37375
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 23.900000000000002, D = 2.3725
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.0, D = 2.37125
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.1, D = 2.37
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.200000000000003, D = 2.36875
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.3, D = 2.3675
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.400000000000002, D = 2.36625
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.5, D = 2.365
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.6, D = 2.36375
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.700000000000003, D = 2.3625
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.8, D = 2.36125
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 24.900000000000002, D = 2.36
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.0, D = 2.35875
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.1, D = 2.3575
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
E = 25.200000000000003, D = 2.35625
