0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
0.000013 2.500000
