0.00004076 2.997108
0.00004089 2.990598
0.00004102 2.984087
0.00004115 2.977577
0.00004128 2.971067
0.00004141 2.964556
0.00004154 2.958046
0.00004167 2.951535
0.00004180 2.945025
0.00004193 2.938515
0.00004206 2.932004
0.00004219 2.925494
0.00004232 2.918983
0.00004245 2.912473
0.00004258 2.905962
0.00004271 2.899452
0.00004284 2.892942
0.00004297 2.886431
0.00004310 2.879921
0.00004323 2.873410
0.00004336 2.866900
0.00004349 2.860390
0.00004362 2.853879
0.00004375 2.847369
0.00004388 2.840858
0.00004401 2.834348
0.00004414 2.827837
0.00004427 2.821327
0.00004440 2.814817
0.00004453 2.808306
0.00004466 2.801796
0.00004479 2.795285
0.00004492 2.788775
0.00004505 2.782265
0.00004518 2.775754
0.00004531 2.769244
0.00004544 2.762733
0.00004557 2.756223
0.00004570 2.749712
0.00004583 2.743202
0.00004596 2.736692
0.00004609 2.730181
0.00004622 2.723671
0.00004635 2.717160
0.00004648 2.710650
0.00004661 2.704140
0.00004674 2.697629
0.00004687 2.691119
0.00004701 2.684608
0.00004714 2.678098
0.00004727 2.671587
0.00004740 2.665077
0.00004753 2.658567
0.00004766 2.652056
0.00004779 2.645546
0.00004792 2.639035
0.00004805 2.632525
0.00004818 2.626015
0.00004831 2.619504
0.00004844 2.612994
0.00004857 2.606483
0.00004870 2.599973
0.00004883 2.593462
0.00004896 2.586952
0.00004909 2.580442
0.00004922 2.573931
0.00004935 2.567421
0.00004948 2.560910
0.00004961 2.554400
0.00004974 2.547890
0.00004987 2.541379
0.00005000 2.534869
0.00005013 2.528358
0.00005026 2.521848
0.00005039 2.515337
0.00005052 2.508827
0.00005065 2.502317
0.00005078 2.495806
0.00005091 2.489296
0.00005104 2.482785
0.00005117 2.476275
0.00005130 2.469765
0.00005143 2.463254
0.00005156 2.456744
0.00005169 2.450233
0.00005182 2.443723
0.00005195 2.437212
0.00005208 2.430702
0.00005221 2.424192
0.00005234 2.417681
0.00005247 2.411171
0.00005260 2.404660
0.00005273 2.398150
0.00005286 2.391640
0.00005299 2.385129
0.00005312 2.378619
0.00005326 2.372108
0.00005339 2.365598
0.00005352 2.359087
0.00005365 2.352577
0.00005378 2.346067
0.00005391 2.339556
0.00005404 2.333046
0.00005417 2.326535
0.00005430 2.320025
0.00005443 2.313515
0.00005456 2.307004
0.00005469 2.300494
0.00005482 2.293983
0.00005495 2.287473
0.00005508 2.280962
0.00005521 2.274452
0.00005534 2.267942
0.00005547 2.261431
0.00005560 2.254921
0.00005573 2.248410
0.00005586 2.241900
0.00005599 2.235390
0.00005612 2.228879
0.00005625 2.222369
0.00005638 2.215858
0.00005651 2.209348
0.00005664 2.202837
0.00005677 2.196327
0.00005690 2.189817
0.00005703 2.183306
0.00005716 2.176796
0.00005729 2.170285
0.00005742 2.163775
0.00005755 2.157265
0.00005768 2.150754
0.00005781 2.144244
0.00005794 2.137733
0.00005807 2.131223
0.00005820 2.124712
0.00005833 2.118202
0.00005846 2.111692
0.00005859 2.105181
0.00005872 2.098671
0.00005885 2.092160
0.00005898 2.085650
0.00005911 2.079140
0.00005924 2.072629
0.00005937 2.066119
0.00005951 2.059608
0.00005964 2.053098
0.00005977 2.046587
0.00005990 2.040077
0.00006003 2.033567
0.00006016 2.027056
0.00006029 2.020546
0.00006042 2.014035
0.00006055 2.007525
0.00006068 2.001015
0.00006081 1.994504
0.00006094 1.987994
0.00006107 1.981483
0.00006120 1.974973
0.00006133 1.968462
0.00006146 1.961952
0.00006159 1.955442
0.00006172 1.948931
0.00006185 1.942421
0.00006198 1.935910
0.00006211 1.929400
0.00006224 1.922890
0.00006237 1.916379
0.00006250 1.909869
0.00006263 1.903358
0.00006276 1.896848
0.00006289 1.890337
0.00006302 1.883827
0.00006315 1.877317
0.00006328 1.870806
0.00006341 1.864296
0.00006354 1.857785
0.00006367 1.851275
0.00006380 1.844765
0.00006393 1.838254
0.00006406 1.831744
0.00006419 1.825233
0.00006432 1.818723
0.00006445 1.812212
0.00006458 1.805702
0.00006471 1.799192
0.00006484 1.792681
0.00006497 1.786171
0.00006510 1.779660
0.00006523 1.773150
0.00006536 1.766640
0.00006549 1.760129
0.00006562 1.753619
0.00006576 1.747108
0.00006589 1.740598
0.00006602 1.734087
0.00006615 1.727577
0.00006628 1.721067
0.00006641 1.714556
0.00006654 1.708046
0.00006667 1.701535
0.00006680 1.695025
0.00006693 1.688515
0.00011966 2.999273
0.00011979 2.992763
0.00011992 2.986252
0.00012005 2.979742
0.00012018 2.973231
0.00012031 2.966721
0.00012044 2.960211
0.00012057 2.953700
0.00012070 2.947190
0.00012083 2.940679
0.00012096 2.934169
0.00012109 2.927658
0.00012122 2.921148
0.00012135 2.914638
0.00012148 2.908127
0.00012161 2.901617
0.00012174 2.895106
0.00012187 2.888596
0.00012201 2.882086
0.00012214 2.875575
0.00012227 2.869065
0.00012240 2.862554
0.00012253 2.856044
0.00012266 2.849533
0.00012279 2.843023
0.00012292 2.836513
0.00012305 2.830002
0.00012318 2.823492
0.00012331 2.816981
0.00012344 2.810471
0.00012357 2.803961
0.00012370 2.797450
0.00012383 2.790940
0.00012396 2.784429
0.00012409 2.777919
0.00012422 2.771408
0.00012435 2.764898
0.00012448 2.758388
0.00012461 2.751877
0.00012474 2.745367
0.00012487 2.738856
0.00012500 2.732346
0.00012513 2.725836
0.00012526 2.719325
0.00012539 2.712815
0.00012552 2.706304
0.00012565 2.699794
0.00012578 2.693283
0.00012591 2.686773
0.00012604 2.680263
0.00012617 2.673752
0.00012630 2.667242
0.00012643 2.660731
0.00012656 2.654221
0.00012669 2.647711
0.00012682 2.641200
0.00012695 2.634690
0.00012708 2.628179
0.00012721 2.621669
0.00012734 2.615158
0.00012747 2.608648
0.00012760 2.602138
0.00012773 2.595627
0.00012786 2.589117
0.00012799 2.582606
0.00012812 2.576096
0.00012826 2.569586
0.00012839 2.563075
0.00012852 2.556565
0.00012865 2.550054
0.00012878 2.543544
0.00012891 2.537033
0.00012904 2.530523
0.00012917 2.524013
0.00012930 2.517502
0.00012943 2.510992
0.00012956 2.504481
0.00012969 2.497971
0.00012982 2.491461
0.00012995 2.484950
0.00013008 2.478440
0.00013021 2.471929
0.00013034 2.465419
0.00013047 2.458908
0.00013060 2.452398
0.00013073 2.445888
0.00013086 2.439377
0.00013099 2.432867
0.00013112 2.426356
0.00013125 2.419846
0.00013138 2.413336
0.00013151 2.406825
0.00013164 2.400315
0.00013177 2.393804
0.00013190 2.387294
0.00013203 2.380783
0.00013216 2.374273
0.00013229 2.367763
0.00013242 2.361252
0.00013255 2.354742
0.00013268 2.348231
0.00013281 2.341721
0.00013294 2.335211
0.00013307 2.328700
0.00013320 2.322190
0.00013333 2.315679
0.00013346 2.309169
0.00013359 2.302658
0.00013372 2.296148
0.00013385 2.289638
0.00016250 2.994943
0.00016263 2.988433
0.00016276 2.981923
0.00016289 2.975412
0.00016302 2.968902
0.00016315 2.962391
0.00016328 2.955881
0.00016341 2.949371
0.00016354 2.942860
0.00016367 2.936350
0.00016380 2.929839
0.00016393 2.923329
0.00016406 2.916818
0.00016419 2.910308
0.00016432 2.903798
0.00016445 2.897287
0.00016458 2.890777
0.00016471 2.884266
0.00016484 2.877756
0.00016497 2.871246
0.00016510 2.864735
0.00016523 2.858225
0.00016536 2.851714
0.00016549 2.845204
0.00016563 2.838693
0.00016576 2.832183
0.00016589 2.825673
0.00016602 2.819162
0.00016615 2.812652
0.00016628 2.806141
0.00016641 2.799631
0.00016654 2.793121
0.00016667 2.786610
0.00016680 2.780100
0.00016693 2.773589
0.00016706 2.767079
0.00016719 2.760568
0.00016732 2.754058
0.00017734 2.997092
0.00017747 2.990582
0.00017760 2.984071
0.00017773 2.977561
0.00017786 2.971051
0.00017799 2.964540
0.00017813 2.958030
0.00017826 2.951519
0.00017839 2.945009
0.00017852 2.938499
0.00017865 2.931988
0.00017878 2.925478
0.00017891 2.918967
0.00017904 2.912457
0.00017917 2.905946
0.00017930 2.899436
0.00017943 2.892926
0.00017956 2.886415
0.00017969 2.879905
0.00017982 2.873394
0.00017995 2.866884
0.00018008 2.860374
0.00018021 2.853863
0.00018034 2.847353
0.00018047 2.840842
0.00018060 2.834332
0.00018073 2.827821
0.00018086 2.821311
0.00018099 2.814801
0.00018112 2.808290
0.00018125 2.801780
0.00018138 2.795269
0.00018151 2.788759
0.00018164 2.782249
0.00018177 2.775738
0.00018190 2.769228
0.00018203 2.762717
0.00018216 2.756207
0.00018229 2.749696
0.00018242 2.743186
0.00018255 2.736676
0.00018268 2.730165
0.00018281 2.723655
0.00018294 2.717144
0.00018307 2.710634
0.00018320 2.704124
0.00018333 2.697613
0.00018346 2.691103
0.00018359 2.684592
0.00018372 2.678082
0.00018385 2.671571
0.00018398 2.665061
