2.489580 2.351407
2.351407 2.351407
2.351407 2.430157
2.430157 2.430157
2.430157 2.480620
2.480620 2.480620
2.480620 2.370891
2.370891 2.370891
2.370891 2.449641
2.449641 2.449641
2.449641 2.438254
2.438254 2.438254
2.438254 2.463014
2.463014 2.463014
2.463014 2.409174
2.409174 2.409174
2.409174 2.487924
2.487924 2.487924
2.487924 2.355008
2.355008 2.355008
2.355008 2.433758
2.433758 2.433758
2.433758 2.472790
2.472790 2.472790
2.472790 2.387917
2.387917 2.387917
2.387917 2.466667
2.466667 2.466667
2.466667 2.401231
2.401231 2.401231
2.401231 2.479981
2.479981 2.479981
2.479981 2.372280
2.372280 2.372280
2.372280 2.451030
2.451030 2.451030
2.451030 2.435232
2.435232 2.435232
2.435232 2.469584
2.469584 2.469584
2.469584 2.394889
2.394889 2.394889
