Iph = 0.6000000000000001, vL = 4.47, iL = 0.5508132797631144
Iph = 0.6000000000000001, vL = 4.48, iL = 0.5505588464971926
Iph = 0.6000000000000001, vL = 4.49, iL = 0.5502983497731354
Iph = 0.6000000000000001, vL = 4.5, iL = 0.5500315524736712
Iph = 0.6000000000000001, vL = 4.51, iL = 0.5497582082724668
Iph = 0.6000000000000001, vL = 4.5200000000000005, iL = 0.5494780612815503
Iph = 0.6000000000000001, vL = 4.53, iL = 0.5491908456856454
Iph = 0.6000000000000001, vL = 4.54, iL = 0.5488962853629548
Iph = 0.6000000000000001, vL = 4.55, iL = 0.5485940934919344
Iph = 0.6000000000000001, vL = 4.5600000000000005, iL = 0.5482839721435743
Iph = 0.6000000000000001, vL = 4.57, iL = 0.5479656118586925
Iph = 0.6000000000000001, vL = 4.58, iL = 0.5476386912097391
Iph = 0.6000000000000001, vL = 4.59, iL = 0.5473028763465861
Iph = 0.6000000000000001, vL = 4.6000000000000005, iL = 0.5469578205257734
Iph = 0.6000000000000001, vL = 4.61, iL = 0.5466031636226596
Iph = 0.6000000000000001, vL = 4.62, iL = 0.5462385316259211
Iph = 0.6000000000000001, vL = 4.63, iL = 0.5458635361138233
Iph = 0.6000000000000001, vL = 4.64, iL = 0.5454777737116752
Iph = 0.6000000000000001, vL = 4.65, iL = 0.5450808255298698
Iph = 0.6000000000000001, vL = 4.66, iL = 0.5446722565818946
Iph = 0.6000000000000001, vL = 4.67, iL = 0.5442516151816857
Iph = 0.6000000000000001, vL = 4.68, iL = 0.5438184323196887
Iph = 0.6000000000000001, vL = 4.69, iL = 0.5433722210169741
Iph = 0.6000000000000001, vL = 4.7, iL = 0.542912475656747
Iph = 0.6000000000000001, vL = 4.71, iL = 0.5424386712925763
Iph = 0.6000000000000001, vL = 4.72, iL = 0.5419502629326622
Iph = 0.6000000000000001, vL = 4.73, iL = 0.5414466847994507
Iph = 0.6000000000000001, vL = 4.74, iL = 0.5409273495638912
Iph = 0.6000000000000001, vL = 4.75, iL = 0.540391647553633
Iph = 0.6000000000000001, vL = 4.76, iL = 0.5398389459344439
Iph = 0.6000000000000001, vL = 4.7700000000000005, iL = 0.5392685878641336
Iph = 0.6000000000000001, vL = 4.78, iL = 0.5386798916182565
Iph = 0.6000000000000001, vL = 4.79, iL = 0.5380721496868723
Iph = 0.6000000000000001, vL = 4.8, iL = 0.5374446278416379
Iph = 0.6000000000000001, vL = 4.8100000000000005, iL = 0.5367965641725077
Iph = 0.6000000000000001, vL = 4.82, iL = 0.5361271680933227
Iph = 0.6000000000000001, vL = 4.83, iL = 0.5354356193155786
Iph = 0.6000000000000001, vL = 4.84, iL = 0.5347210667896645
Iph = 0.6000000000000001, vL = 4.8500000000000005, iL = 0.5339826276128861
Iph = 0.6000000000000001, vL = 4.86, iL = 0.5332193859035904
Iph = 0.6000000000000001, vL = 4.87, iL = 0.5324303916407399
Iph = 0.6000000000000001, vL = 4.88, iL = 0.531614659468294
Iph = 0.6000000000000001, vL = 4.89, iL = 0.5307711674637898
Iph = 0.6000000000000001, vL = 4.9, iL = 0.5298988558705446
Iph = 0.6000000000000001, vL = 4.91, iL = 0.5289966257929303
Iph = 0.6000000000000001, vL = 4.92, iL = 0.5280633378542176
Iph = 0.6000000000000001, vL = 4.93, iL = 0.5270978108165314
Iph = 0.6000000000000001, vL = 4.94, iL = 0.5260988201625066
Iph = 0.6000000000000001, vL = 4.95, iL = 0.525065096638297
Iph = 0.6000000000000001, vL = 4.96, iL = 0.5239953247576473
Iph = 0.6000000000000001, vL = 4.97, iL = 0.5228881412668176
Iph = 0.6000000000000001, vL = 4.98, iL = 0.5217421335702208
Iph = 0.6000000000000001, vL = 4.99, iL = 0.5205558381167288
Iph = 0.6000000000000001, vL = 5.0, iL = 0.5193277387466885
Iph = 0.6000000000000001, vL = 5.01, iL = 0.5180562649998057
Iph = 0.6000000000000001, vL = 5.0200000000000005, iL = 0.5167397903841611
Iph = 0.6000000000000001, vL = 5.03, iL = 0.5153766306067493
Iph = 0.6000000000000001, vL = 5.04, iL = 0.5139650417660686
Iph = 0.6000000000000001, vL = 5.05, iL = 0.5125032185074373
Iph = 0.6000000000000001, vL = 5.0600000000000005, iL = 0.5109892921418676
Iph = 0.6000000000000001, vL = 5.07, iL = 0.5094213287295015
Iph = 0.6000000000000001, vL = 5.08, iL = 0.5077973271287989
Iph = 0.6000000000000001, vL = 5.09, iL = 0.5061152170128623
Iph = 0.6000000000000001, vL = 5.1000000000000005, iL = 0.5043728568545002
Iph = 0.6000000000000001, vL = 5.11, iL = 0.502568031881848
Iph = 0.6000000000000001, vL = 5.12, iL = 0.50069845200662
Iph = 0.6000000000000001, vL = 5.13, iL = 0.49876174972731113
Iph = 0.6000000000000001, vL = 5.14, iL = 0.49675547800994485
Iph = 0.6000000000000001, vL = 5.15, iL = 0.4946771081492561
Iph = 0.6000000000000001, vL = 5.16, iL = 0.4925240276134963
Iph = 0.6000000000000001, vL = 5.17, iL = 0.4902935378763728
Iph = 0.6000000000000001, vL = 5.18, iL = 0.48798285223997656
Iph = 0.6000000000000001, vL = 5.19, iL = 0.48558909365290187
Iph = 0.6000000000000001, vL = 5.2, iL = 0.48310929252813756
Iph = 0.6000000000000001, vL = 5.21, iL = 0.4805403845656915
Iph = 0.6000000000000001, vL = 5.22, iL = 0.47787920858532335
Iph = 0.6000000000000001, vL = 5.23, iL = 0.47512250437516695
Iph = 0.6000000000000001, vL = 5.24, iL = 0.47226691056246894
Iph = 0.6000000000000001, vL = 5.25, iL = 0.469308962513102
Iph = 0.6000000000000001, vL = 5.26, iL = 0.4662450902669863
Iph = 0.6000000000000001, vL = 5.2700000000000005, iL = 0.463071616517005
Iph = 0.6000000000000001, vL = 5.28, iL = 0.4597847546394919
Iph = 0.6000000000000001, vL = 5.29, iL = 0.45638060678483694
Iph = 0.6000000000000001, vL = 5.3, iL = 0.4528551620372663
Iph = 0.6000000000000001, vL = 5.3100000000000005, iL = 0.44920429465331785
Iph = 0.6000000000000001, vL = 5.32, iL = 0.44542376238905207
Iph = 0.6000000000000001, vL = 5.33, iL = 0.4415092049264889
Iph = 0.6000000000000001, vL = 5.34, iL = 0.43745614241027725
Iph = 0.6000000000000001, vL = 5.3500000000000005, iL = 0.4332599741060304
Iph = 0.6000000000000001, vL = 5.36, iL = 0.42891597719224406
Iph = 0.6000000000000001, vL = 5.37, iL = 0.42441930569810227
Iph = 0.6000000000000001, vL = 5.38, iL = 0.4197649895999195
Iph = 0.6000000000000001, vL = 5.39, iL = 0.41494793408929664
Iph = 0.6000000000000001, vL = 5.4, iL = 0.40996291902642723
Iph = 0.6000000000000001, vL = 5.41, iL = 0.4048045985922579
Iph = 0.6000000000000001, vL = 5.42, iL = 0.39946750115344876
Iph = 0.6000000000000001, vL = 5.43, iL = 0.3939460293542641
Iph = 0.6000000000000001, vL = 5.44, iL = 0.3882344604496303
Iph = 0.6000000000000001, vL = 5.45, iL = 0.3823269468936338
Iph = 0.6000000000000001, vL = 5.46, iL = 0.3762175171977072
Iph = 0.6000000000000001, vL = 5.47, iL = 0.3699000770726286
Iph = 0.6000000000000001, vL = 5.48, iL = 0.36336841086822835
Iph = 0.6000000000000001, vL = 5.49, iL = 0.35661618332440376
Iph = 0.6000000000000001, vL = 5.5, iL = 0.34963694164658776
Iph = 0.6000000000000001, vL = 5.51, iL = 0.3424241179183204
Iph = 0.6000000000000001, vL = 5.5200000000000005, iL = 0.3349710318628732
Iph = 0.6000000000000001, vL = 5.53, iL = 0.32727089396513737
Iph = 0.6000000000000001, vL = 5.54, iL = 0.3193168089640231
Iph = 0.6000000000000001, vL = 5.55, iL = 0.31110177972463704
Iph = 0.6000000000000001, vL = 5.5600000000000005, iL = 0.3026187114982692
Iph = 0.6000000000000001, vL = 5.57, iL = 0.2938604165769373
Iph = 0.6000000000000001, vL = 5.58, iL = 0.2848196193477594
Iph = 0.6000000000000001, vL = 5.59, iL = 0.2754889617508619
Iph = 0.6000000000000001, vL = 5.6000000000000005, iL = 0.26586100914278804
Iph = 0.6000000000000001, vL = 5.61, iL = 0.25592825656551454
Iph = 0.6000000000000001, vL = 5.62, iL = 0.2456831354192251
Iph = 0.6000000000000001, vL = 5.63, iL = 0.23511802053491224
Iph = 0.6000000000000001, vL = 5.64, iL = 0.2242252376406407
Iph = 0.6000000000000001, vL = 5.65, iL = 0.2129970712130913
Iph = 0.6000000000000001, vL = 5.66, iL = 0.20142577270357997
Iph = 0.6000000000000001, vL = 5.67, iL = 0.18950356912536348
Iph = 0.6000000000000001, vL = 5.68, iL = 0.1772226719865813
Iph = 0.6000000000000001, vL = 5.69, iL = 0.16457528655067527
Iph = 0.6000000000000001, vL = 5.7, iL = 0.1515536214036402
Iph = 0.6000000000000001, vL = 5.71, iL = 0.138149898305029
Iph = 0.6000000000000001, vL = 5.72, iL = 0.12435636229714157
Iph = 0.6000000000000001, vL = 5.73, iL = 0.11016529204453986
Iph = 0.6000000000000001, vL = 5.74, iL = 0.09556901037374978
Iph = 0.6000000000000001, vL = 5.75, iL = 0.08055989498081322
Iph = 0.6000000000000001, vL = 5.76, iL = 0.06513038927247702
Iph = 0.6000000000000001, vL = 5.7700000000000005, iL = 0.0492730133048548
Iph = 0.6000000000000001, vL = 5.78, iL = 0.03298037478188632
Iph = 0.6000000000000001, vL = 5.79, iL = 0.016245180074385832
Iph = 0.8, vL = 0.0, iL = 0.7992007991646469
Iph = 0.8, vL = 0.01, iL = 0.7991008990593912
Iph = 0.8, vL = 0.02, iL = 0.7990009989539248
Iph = 0.8, vL = 0.03, iL = 0.7989010988482392
Iph = 0.8, vL = 0.04, iL = 0.798801198742326
Iph = 0.8, vL = 0.05, iL = 0.7987012986361759
Iph = 0.8, vL = 0.06, iL = 0.79860139852978
Iph = 0.8, vL = 0.07, iL = 0.7985014984231282
Iph = 0.8, vL = 0.08, iL = 0.7984015983162107
Iph = 0.8, vL = 0.09, iL = 0.798301698209017
Iph = 0.8, vL = 0.1, iL = 0.7982017981015361
Iph = 0.8, vL = 0.11, iL = 0.798101897993757
Iph = 0.8, vL = 0.12, iL = 0.7980019978856675
Iph = 0.8, vL = 0.13, iL = 0.7979020977772558
Iph = 0.8, vL = 0.14, iL = 0.797802197668509
Iph = 0.8, vL = 0.15, iL = 0.797702297559414
Iph = 0.8, vL = 0.16, iL = 0.7976023974499571
Iph = 0.8, vL = 0.17, iL = 0.7975024973401238
Iph = 0.8, vL = 0.18, iL = 0.7974025972298997
Iph = 0.8, vL = 0.19, iL = 0.797302697119269
Iph = 0.8, vL = 0.2, iL = 0.7972027970082161
Iph = 0.8, vL = 0.21, iL = 0.7971028968967242
Iph = 0.8, vL = 0.22, iL = 0.7970029967847759
Iph = 0.8, vL = 0.23, iL = 0.7969030966723534
Iph = 0.8, vL = 0.24, iL = 0.7968031965594379
Iph = 0.8, vL = 0.25, iL = 0.79670329644601
Iph = 0.8, vL = 0.26, iL = 0.7966033963320497
Iph = 0.8, vL = 0.27, iL = 0.7965034962175359
Iph = 0.8, vL = 0.28, iL = 0.7964035961024469
Iph = 0.8, vL = 0.29, iL = 0.7963036959867601
Iph = 0.8, vL = 0.3, iL = 0.7962037958704518
Iph = 0.8, vL = 0.31, iL = 0.7961038957534975
Iph = 0.8, vL = 0.32, iL = 0.796003995635872
Iph = 0.8, vL = 0.33, iL = 0.7959040955175487
Iph = 0.8, vL = 0.34, iL = 0.7958041953985002
Iph = 0.8, vL = 0.35000000000000003, iL = 0.7957042952786979
Iph = 0.8, vL = 0.36, iL = 0.7956043951581123
Iph = 0.8, vL = 0.37, iL = 0.7955044950367124
Iph = 0.8, vL = 0.38, iL = 0.7954045949144661
Iph = 0.8, vL = 0.39, iL = 0.7953046947913402
Iph = 0.8, vL = 0.4, iL = 0.7952047946673001
Iph = 0.8, vL = 0.41000000000000003, iL = 0.7951048945423098
Iph = 0.8, vL = 0.42, iL = 0.7950049944163318
Iph = 0.8, vL = 0.43, iL = 0.7949050942893272
Iph = 0.8, vL = 0.44, iL = 0.7948051941612557
Iph = 0.8, vL = 0.45, iL = 0.7947052940320753
Iph = 0.8, vL = 0.46, iL = 0.7946053939017423
Iph = 0.8, vL = 0.47000000000000003, iL = 0.7945054937702115
Iph = 0.8, vL = 0.48, iL = 0.7944055936374355
Iph = 0.8, vL = 0.49, iL = 0.7943056935033653
Iph = 0.8, vL = 0.5, iL = 0.79420579336795
Iph = 0.8, vL = 0.51, iL = 0.7941058932311369
Iph = 0.8, vL = 0.52, iL = 0.7940059930928707
Iph = 0.8, vL = 0.53, iL = 0.7939060929530941
Iph = 0.8, vL = 0.54, iL = 0.7938061928117479
Iph = 0.8, vL = 0.55, iL = 0.7937062926687702
Iph = 0.8, vL = 0.56, iL = 0.793606392524097
Iph = 0.8, vL = 0.5700000000000001, iL = 0.7935064923776611
Iph = 0.8, vL = 0.58, iL = 0.7934065922293936
Iph = 0.8, vL = 0.59, iL = 0.793306692079222
Iph = 0.8, vL = 0.6, iL = 0.7932067919270717
Iph = 0.8, vL = 0.61, iL = 0.7931068917728644
Iph = 0.8, vL = 0.62, iL = 0.7930069916165196
Iph = 0.8, vL = 0.63, iL = 0.7929070914579528
Iph = 0.8, vL = 0.64, iL = 0.7928071912970767
Iph = 0.8, vL = 0.65, iL = 0.7927072911338003
Iph = 0.8, vL = 0.66, iL = 0.7926073909680292
Iph = 0.8, vL = 0.67, iL = 0.7925074907996652
Iph = 0.8, vL = 0.68, iL = 0.7924075906286062
Iph = 0.8, vL = 0.6900000000000001, iL = 0.7923076904547462
Iph = 0.8, vL = 0.7000000000000001, iL = 0.7922077902779747
Iph = 0.8, vL = 0.71, iL = 0.7921078900981774
Iph = 0.8, vL = 0.72, iL = 0.7920079899152349
Iph = 0.8, vL = 0.73, iL = 0.7919080897290236
Iph = 0.8, vL = 0.74, iL = 0.7918081895394148
Iph = 0.8, vL = 0.75, iL = 0.7917082893462748
Iph = 0.8, vL = 0.76, iL = 0.7916083891494644
Iph = 0.8, vL = 0.77, iL = 0.7915084889488393
Iph = 0.8, vL = 0.78, iL = 0.7914085887442492
Iph = 0.8, vL = 0.79, iL = 0.7913086885355383
Iph = 0.8, vL = 0.8, iL = 0.7912087883225442
Iph = 0.8, vL = 0.81, iL = 0.791108888105098
Iph = 0.8, vL = 0.8200000000000001, iL = 0.791008987883025
Iph = 0.8, vL = 0.8300000000000001, iL = 0.7909090876561427
Iph = 0.8, vL = 0.84, iL = 0.7908091874242621
Iph = 0.8, vL = 0.85, iL = 0.790709287187186
Iph = 0.8, vL = 0.86, iL = 0.7906093869447103
Iph = 0.8, vL = 0.87, iL = 0.7905094866966222
Iph = 0.8, vL = 0.88, iL = 0.7904095864427009
Iph = 0.8, vL = 0.89, iL = 0.7903096861827169
Iph = 0.8, vL = 0.9, iL = 0.7902097859164312
Iph = 0.8, vL = 0.91, iL = 0.790109885643596
Iph = 0.8, vL = 0.92, iL = 0.7900099853639534
Iph = 0.8, vL = 0.93, iL = 0.7899100850772355
Iph = 0.8, vL = 0.9400000000000001, iL = 0.7898101847831638
Iph = 0.8, vL = 0.9500000000000001, iL = 0.7897102844814486
Iph = 0.8, vL = 0.96, iL = 0.7896103841717894
Iph = 0.8, vL = 0.97, iL = 0.7895104838538733
Iph = 0.8, vL = 0.98, iL = 0.7894105835273751
Iph = 0.8, vL = 0.99, iL = 0.7893106831919573
Iph = 0.8, vL = 1.0, iL = 0.7892107828472686
Iph = 0.8, vL = 1.01, iL = 0.7891108824929441
Iph = 0.8, vL = 1.02, iL = 0.7890109821286045
Iph = 0.8, vL = 1.03, iL = 0.7889110817538557
Iph = 0.8, vL = 1.04, iL = 0.7888111813682877
Iph = 0.8, vL = 1.05, iL = 0.7887112809714747
Iph = 0.8, vL = 1.06, iL = 0.7886113805629741
Iph = 0.8, vL = 1.07, iL = 0.788511480142326
Iph = 0.8, vL = 1.08, iL = 0.788411579709052
Iph = 0.8, vL = 1.09, iL = 0.788311679262655
Iph = 0.8, vL = 1.1, iL = 0.7882117788026187
Iph = 0.8, vL = 1.11, iL = 0.7881118783284061
Iph = 0.8, vL = 1.12, iL = 0.7880119778394591
Iph = 0.8, vL = 1.1300000000000001, iL = 0.7879120773351979
Iph = 0.8, vL = 1.1400000000000001, iL = 0.7878121768150195
Iph = 0.8, vL = 1.1500000000000001, iL = 0.7877122762782971
Iph = 0.8, vL = 1.16, iL = 0.78761237572438
Iph = 0.8, vL = 1.17, iL = 0.7875124751525912
Iph = 0.8, vL = 1.18, iL = 0.7874125745622269
Iph = 0.8, vL = 1.19, iL = 0.7873126739525561
Iph = 0.8, vL = 1.2, iL = 0.7872127733228189
Iph = 0.8, vL = 1.21, iL = 0.7871128726722253
Iph = 0.8, vL = 1.22, iL = 0.7870129719999543
Iph = 0.8, vL = 1.23, iL = 0.7869130713051528
Iph = 0.8, vL = 1.24, iL = 0.7868131705869337
Iph = 0.8, vL = 1.25, iL = 0.7867132698443751
Iph = 0.8, vL = 1.26, iL = 0.7866133690765191
Iph = 0.8, vL = 1.27, iL = 0.78651346828237
Iph = 0.8, vL = 1.28, iL = 0.7864135674608925
Iph = 0.8, vL = 1.29, iL = 0.7863136666110112
Iph = 0.8, vL = 1.3, iL = 0.7862137657316077
Iph = 0.8, vL = 1.31, iL = 0.7861138648215201
Iph = 0.8, vL = 1.32, iL = 0.7860139638795405
Iph = 0.8, vL = 1.33, iL = 0.7859140629044136
Iph = 0.8, vL = 1.34, iL = 0.7858141618948343
Iph = 0.8, vL = 1.35, iL = 0.7857142608494466
Iph = 0.8, vL = 1.36, iL = 0.7856143597668412
Iph = 0.8, vL = 1.37, iL = 0.7855144586455527
Iph = 0.8, vL = 1.3800000000000001, iL = 0.7854145574840585
Iph = 0.8, vL = 1.3900000000000001, iL = 0.7853146562807761
Iph = 0.8, vL = 1.4000000000000001, iL = 0.7852147550340605
Iph = 0.8, vL = 1.41, iL = 0.7851148537422018
Iph = 0.8, vL = 1.42, iL = 0.7850149524034232
Iph = 0.8, vL = 1.43, iL = 0.7849150510158779
Iph = 0.8, vL = 1.44, iL = 0.7848151495776459
Iph = 0.8, vL = 1.45, iL = 0.7847152480867321
Iph = 0.8, vL = 1.46, iL = 0.7846153465410629
Iph = 0.8, vL = 1.47, iL = 0.7845154449384828
Iph = 0.8, vL = 1.48, iL = 0.7844155432767517
Iph = 0.8, vL = 1.49, iL = 0.7843156415535408
Iph = 0.8, vL = 1.5, iL = 0.7842157397664307
Iph = 0.8, vL = 1.51, iL = 0.7841158379129054
Iph = 0.8, vL = 1.52, iL = 0.7840159359903511
Iph = 0.8, vL = 1.53, iL = 0.7839160339960501
Iph = 0.8, vL = 1.54, iL = 0.7838161319271786
Iph = 0.8, vL = 1.55, iL = 0.783716229780801
Iph = 0.8, vL = 1.56, iL = 0.7836163275538663
Iph = 0.8, vL = 1.57, iL = 0.7835164252432038
Iph = 0.8, vL = 1.58, iL = 0.7834165228455171
Iph = 0.8, vL = 1.59, iL = 0.7833166203573811
Iph = 0.8, vL = 1.6, iL = 0.7832167177752353
Iph = 0.8, vL = 1.61, iL = 0.783116815095379
Iph = 0.8, vL = 1.62, iL = 0.783016912313966
Iph = 0.8, vL = 1.6300000000000001, iL = 0.7829170094269985
Iph = 0.8, vL = 1.6400000000000001, iL = 0.7828171064303218
Iph = 0.8, vL = 1.6500000000000001, iL = 0.782717203319617
Iph = 0.8, vL = 1.6600000000000001, iL = 0.7826173000903958
Iph = 0.8, vL = 1.67, iL = 0.7825173967379927
Iph = 0.8, vL = 1.68, iL = 0.7824174932575592
Iph = 0.8, vL = 1.69, iL = 0.7823175896440551
Iph = 0.8, vL = 1.7, iL = 0.7822176858922423
Iph = 0.8, vL = 1.71, iL = 0.7821177819966767
Iph = 0.8, vL = 1.72, iL = 0.7820178779516995
Iph = 0.8, vL = 1.73, iL = 0.7819179737514295
Iph = 0.8, vL = 1.74, iL = 0.7818180693897534
Iph = 0.8, vL = 1.75, iL = 0.7817181648603181
Iph = 0.8, vL = 1.76, iL = 0.7816182601565197
Iph = 0.8, vL = 1.77, iL = 0.7815183552714946
Iph = 0.8, vL = 1.78, iL = 0.7814184501981092
Iph = 0.8, vL = 1.79, iL = 0.7813185449289488
Iph = 0.8, vL = 1.8, iL = 0.7812186394563071
Iph = 0.8, vL = 1.81, iL = 0.7811187337721741
Iph = 0.8, vL = 1.82, iL = 0.781018827868225
Iph = 0.8, vL = 1.83, iL = 0.7809189217358067
Iph = 0.8, vL = 1.84, iL = 0.780819015365926
Iph = 0.8, vL = 1.85, iL = 0.7807191087492356
Iph = 0.8, vL = 1.86, iL = 0.78061920187602
Iph = 0.8, vL = 1.87, iL = 0.7805192947361814
Iph = 0.8, vL = 1.8800000000000001, iL = 0.7804193873192244
Iph = 0.8, vL = 1.8900000000000001, iL = 0.780319479614241
Iph = 0.8, vL = 1.9000000000000001, iL = 0.780219571609893
Iph = 0.8, vL = 1.9100000000000001, iL = 0.7801196632943965
Iph = 0.8, vL = 1.92, iL = 0.7800197546555035
Iph = 0.8, vL = 1.93, iL = 0.7799198456804838
Iph = 0.8, vL = 1.94, iL = 0.7798199363561064
Iph = 0.8, vL = 1.95, iL = 0.7797200266686191
Iph = 0.8, vL = 1.96, iL = 0.7796201166037285
Iph = 0.8, vL = 1.97, iL = 0.7795202061465789
Iph = 0.8, vL = 1.98, iL = 0.7794202952817294
Iph = 0.8, vL = 1.99, iL = 0.7793203839931313
Iph = 0.8, vL = 2.0, iL = 0.7792204722641043
Iph = 0.8, vL = 2.0100000000000002, iL = 0.7791205600773115
Iph = 0.8, vL = 2.02, iL = 0.7790206474147335
Iph = 0.8, vL = 2.0300000000000002, iL = 0.7789207342576419
Iph = 0.8, vL = 2.04, iL = 0.7788208205865704
Iph = 0.8, vL = 2.05, iL = 0.7787209063812871
Iph = 0.8, vL = 2.06, iL = 0.7786209916207634
Iph = 0.8, vL = 2.07, iL = 0.7785210762831429
Iph = 0.8, vL = 2.08, iL = 0.7784211603457091
Iph = 0.8, vL = 2.09, iL = 0.7783212437848508
Iph = 0.8, vL = 2.1, iL = 0.778221326576028
Iph = 0.8, vL = 2.11, iL = 0.7781214086937344
Iph = 0.8, vL = 2.12, iL = 0.7780214901114595
Iph = 0.8, vL = 2.13, iL = 0.7779215708016495
Iph = 0.8, vL = 2.14, iL = 0.777821650735666
Iph = 0.8, vL = 2.15, iL = 0.7777217298837432
Iph = 0.8, vL = 2.16, iL = 0.7776218082149436
Iph = 0.8, vL = 2.17, iL = 0.7775218856971119
Iph = 0.8, vL = 2.18, iL = 0.777421962296827
Iph = 0.8, vL = 2.19, iL = 0.7773220379793525
Iph = 0.8, vL = 2.2, iL = 0.7772221127085841
Iph = 0.8, vL = 2.21, iL = 0.7771221864469968
Iph = 0.8, vL = 2.22, iL = 0.7770222591555884
Iph = 0.8, vL = 2.23, iL = 0.7769223307938211
Iph = 0.8, vL = 2.24, iL = 0.7768224013195618
Iph = 0.8, vL = 2.25, iL = 0.7767224706890188
Iph = 0.8, vL = 2.2600000000000002, iL = 0.7766225388566762
Iph = 0.8, vL = 2.27, iL = 0.7765226057752269
Iph = 0.8, vL = 2.2800000000000002, iL = 0.7764226713955017
Iph = 0.8, vL = 2.29, iL = 0.7763227356663952
Iph = 0.8, vL = 2.3000000000000003, iL = 0.7762227985347913
Iph = 0.8, vL = 2.31, iL = 0.776122859945482
Iph = 0.8, vL = 2.32, iL = 0.7760229198410871
Iph = 0.8, vL = 2.33, iL = 0.7759229781619671
Iph = 0.8, vL = 2.34, iL = 0.775823034846135
Iph = 0.8, vL = 2.35, iL = 0.7757230898291639
Iph = 0.8, vL = 2.36, iL = 0.7756231430440907
Iph = 0.8, vL = 2.37, iL = 0.7755231944213165
Iph = 0.8, vL = 2.38, iL = 0.7754232438885025
Iph = 0.8, vL = 2.39, iL = 0.7753232913704626
Iph = 0.8, vL = 2.4, iL = 0.7752233367890512
Iph = 0.8, vL = 2.41, iL = 0.7751233800630464
Iph = 0.8, vL = 2.42, iL = 0.775023421108029
Iph = 0.8, vL = 2.43, iL = 0.7749234598362572
Iph = 0.8, vL = 2.44, iL = 0.7748234961565351
Iph = 0.8, vL = 2.45, iL = 0.7747235299740768
Iph = 0.8, vL = 2.46, iL = 0.7746235611903657
Iph = 0.8, vL = 2.47, iL = 0.7745235897030069
Iph = 0.8, vL = 2.48, iL = 0.7744236154055754
Iph = 0.8, vL = 2.49, iL = 0.7743236381874562
Iph = 0.8, vL = 2.5, iL = 0.7742236579336805
Iph = 0.8, vL = 2.5100000000000002, iL = 0.7741236745247542
Iph = 0.8, vL = 2.52, iL = 0.7740236878364788
Iph = 0.8, vL = 2.5300000000000002, iL = 0.7739236977397678
Iph = 0.8, vL = 2.54, iL = 0.7738237041004524
Iph = 0.8, vL = 2.5500000000000003, iL = 0.7737237067790835
Iph = 0.8, vL = 2.56, iL = 0.7736237056307219
Iph = 0.8, vL = 2.57, iL = 0.7735237005047236
Iph = 0.8, vL = 2.58, iL = 0.7734236912445148
Iph = 0.8, vL = 2.59, iL = 0.773323677687358
Iph = 0.8, vL = 2.6, iL = 0.7732236596641103
Iph = 0.8, vL = 2.61, iL = 0.7731236369989702
Iph = 0.8, vL = 2.62, iL = 0.7730236095092167
Iph = 0.8, vL = 2.63, iL = 0.7729235770049359
Iph = 0.8, vL = 2.64, iL = 0.7728235392887383
Iph = 0.8, vL = 2.65, iL = 0.7727234961554643
Iph = 0.8, vL = 2.66, iL = 0.7726234473918792
Iph = 0.8, vL = 2.67, iL = 0.772523392776354
Iph = 0.8, vL = 2.68, iL = 0.772423332078536
Iph = 0.8, vL = 2.69, iL = 0.772323265059005
Iph = 0.8, vL = 2.7, iL = 0.7722231914689163
Iph = 0.8, vL = 2.71, iL = 0.7721231110496303
Iph = 0.8, vL = 2.72, iL = 0.772023023532326
Iph = 0.8, vL = 2.73, iL = 0.7719229286376011
Iph = 0.8, vL = 2.74, iL = 0.7718228260750551
Iph = 0.8, vL = 2.75, iL = 0.7717227155428565
Iph = 0.8, vL = 2.7600000000000002, iL = 0.7716225967272927
Iph = 0.8, vL = 2.77, iL = 0.7715224693023022
Iph = 0.8, vL = 2.7800000000000002, iL = 0.771422332928989
Iph = 0.8, vL = 2.79, iL = 0.7713221872551171
Iph = 0.8, vL = 2.8000000000000003, iL = 0.7712220319145855
Iph = 0.8, vL = 2.81, iL = 0.7711218665268823
Iph = 0.8, vL = 2.82, iL = 0.7710216906965174
Iph = 0.8, vL = 2.83, iL = 0.7709215040124334
Iph = 0.8, vL = 2.84, iL = 0.7708213060473924
Iph = 0.8, vL = 2.85, iL = 0.7707210963573391
Iph = 0.8, vL = 2.86, iL = 0.7706208744807391
Iph = 0.8, vL = 2.87, iL = 0.7705206399378906
Iph = 0.8, vL = 2.88, iL = 0.7704203922302095
Iph = 0.8, vL = 2.89, iL = 0.7703201308394864
Iph = 0.8, vL = 2.9, iL = 0.7702198552271132
Iph = 0.8, vL = 2.91, iL = 0.7701195648332815
Iph = 0.8, vL = 2.92, iL = 0.7700192590761471
Iph = 0.8, vL = 2.93, iL = 0.7699189373509628
Iph = 0.8, vL = 2.94, iL = 0.7698185990291776
Iph = 0.8, vL = 2.95, iL = 0.769718243457499
Iph = 0.8, vL = 2.96, iL = 0.7696178699569188
Iph = 0.8, vL = 2.97, iL = 0.7695174778217028
Iph = 0.8, vL = 2.98, iL = 0.7694170663183364
Iph = 0.8, vL = 2.99, iL = 0.7693166346844329
Iph = 0.8, vL = 3.0, iL = 0.7692161821275962
Iph = 0.8, vL = 3.0100000000000002, iL = 0.7691157078242402
Iph = 0.8, vL = 3.02, iL = 0.7690152109183608
Iph = 0.8, vL = 3.0300000000000002, iL = 0.7689146905202596
